Enabled,Catalog ID,Full Product Name,Label Name,Amount,Unit,Vial mL,Label Type,Label Size,Template File,Form Text,Storage Temp,Material Color,Visual Type,Base Vial Asset,Diluent,Concentration,Dose Range,Dose Units,QR URL Override,QR Value,QR Enabled,Mascot Enabled,Brand Gap Chars,Company Name,Header Company,Legal Line 1,Legal Line 2,Legal Line 3,Label Output Stem,Website Output Stem,Source,Notes
TRUE,UD-0095,Epitalon,EPITALON,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,5 mg/mL,,,,UD|EPITALON|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,EPITALON_10MG_40x20_Catalog,EPITALON_10MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0096,Epitalon,EPITALON,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|EPITALON|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,EPITALON_50MG_40x20_Catalog,EPITALON_50MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0097,Epithalon,EPITHALON,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|EPITHALON|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,EPITHALON_10MG_40x20_Catalog,EPITHALON_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0098,Epithalon,EPITHALON,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|EPITHALON|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,EPITHALON_50MG_40x20_Catalog,EPITHALON_50MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0099,EPO,EPO,3000,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|EPO|3000IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,EPO_3000IU_40x20_Catalog,EPO_3000IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0100,Follistatin 344,FOLLISTATIN 344,0,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,nan mL,—,,,,UD|FOLLISTATIN 344|0MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,FOLLISTATIN_344_0MG_40x20_Catalog,FOLLISTATIN_344_0MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,HAZARD: Gene-therapy derived; no established human parenteral use.
TRUE,UD-0101,FOX04-Dir,FOX04-DIR,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|FOX04-DIR|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,FOX04_DIR_10MG_40x20_Catalog,FOX04_DIR_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0102,FOX04-DRI,FOX04-DRI,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|FOX04-DRI|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,FOX04_DRI_2MG_40x20_Catalog,FOX04_DRI_2MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0103,FOX04-DRI,FOX04-DRI,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|FOX04-DRI|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,FOX04_DRI_10MG_40x20_Catalog,FOX04_DRI_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0104,FOXO4-DRI,FOXO4-DRI,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|FOXO4-DRI|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,FOXO4_DRI_2MG_40x20_Catalog,FOXO4_DRI_2MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0105,FOXO4-DRI,FOXO4-DRI,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|FOXO4-DRI|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,FOXO4_DRI_10MG_40x20_Catalog,FOXO4_DRI_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0106,GDF-8,GDF-8,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GDF-8|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GDF_8_1MG_40x20_Catalog,GDF_8_1MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0107,GDF-8 (Myostatin),GDF-8 (MYOSTATIN),1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.4 mL,2.5 mg/mL,,,,UD|GDF-8 (MYOSTATIN)|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GDF_8_MYOSTATIN_1MG_40x20_Catalog,GDF_8_MYOSTATIN_1MG_3mL_Website,pER VIAL / Per Vial,0.4 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably.
TRUE,UD-0108,GHK BASIC,GHK BASIC,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHK BASIC|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHK_BASIC_50MG_40x20_Catalog,GHK_BASIC_50MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0109,GHK-Cu,GHK-CU,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,0.5 mL,10 mg/mL,,,,UD|GHK-CU|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHK_CU_5MG_40x20_Catalog,GHK_CU_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0110,GHK-Cu,GHK-CU,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|GHK-CU|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHK_CU_10MG_40x20_Catalog,GHK_CU_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0111,GHK-Cu,GHK-CU,50,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHK-CU|50MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHK_CU_50MG_40x20_Catalog,GHK_CU_50MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0112,GHK-Cu,GHK-CU,100,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHK-CU|100MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHK_CU_100MG_40x20_Catalog,GHK_CU_100MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0113,GHRP-2,GHRP-2,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|GHRP-2|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_2_5MG_40x20_Catalog,GHRP_2_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0114,GHRP-2,GHRP-2,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|GHRP-2|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_2_10MG_40x20_Catalog,GHRP_2_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0115,GHRP-2,GHRP-2,15,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1.5 mL,10 mg/mL,,,,UD|GHRP-2|15MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_2_15MG_40x20_Catalog,GHRP_2_15MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0116,GHRP-2 Acetate,GHRP-2 ACETATE,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHRP-2 ACETATE|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_2_ACETATE_5MG_40x20_Catalog,GHRP_2_ACETATE_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0117,GHRP-2 Acetate,GHRP-2 ACETATE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHRP-2 ACETATE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_2_ACETATE_10MG_40x20_Catalog,GHRP_2_ACETATE_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0118,GHRP-6,GHRP-6,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|GHRP-6|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_6_5MG_40x20_Catalog,GHRP_6_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0119,GHRP-6,GHRP-6,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|GHRP-6|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_6_10MG_40x20_Catalog,GHRP_6_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0120,GHRP-6 Acetate,GHRP-6 ACETATE,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHRP-6 ACETATE|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_6_ACETATE_5MG_40x20_Catalog,GHRP_6_ACETATE_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0121,GHRP-6 Acetate,GHRP-6 ACETATE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GHRP-6 ACETATE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GHRP_6_ACETATE_10MG_40x20_Catalog,GHRP_6_ACETATE_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0122,GLOW,GLOW,70,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,3 mL,23.33 mg/mL total,,,,UD|GLOW|70MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GLOW_70MG_40x20_Catalog,GLOW_70MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,Blend of 3 peptides - see Blend Composition tab for per-component mg/mL. Total mg/mL is not the working number for a blend. Source held two contradicting rows (diluent 10x apart); resolved to a single 3 mL vial.
TRUE,UD-0123,GLOW(BPC 157 10mg+GHK-CU50mg+TB500 10mg),GLOW,70,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GLOW|70MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GLOW_70MG_40x20_Catalog,GLOW_70MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0124,Glutathione,GLUTATHIONE,600,MG,10,CATALOG,50x30,UD_Catalog_50x30mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_10mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GLUTATHIONE|600MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GLUTATHIONE_600MG_50x30_Catalog,GLUTATHIONE_600MG_10mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0125,Glutathione,GLUTATHIONE,1200,MG,10,CATALOG,50x30,UD_Catalog_50x30mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_10mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GLUTATHIONE|1200MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GLUTATHIONE_1200MG_50x30_Catalog,GLUTATHIONE_1200MG_10mL_Website,peptide-master-list / extended list,
TRUE,UD-0126,Glutathione,GLUTATHIONE,1500,MG,10,CATALOG,50x30,UD_Catalog_50x30mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_10mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|GLUTATHIONE|1500MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GLUTATHIONE_1500MG_50x30_Catalog,GLUTATHIONE_1500MG_10mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0127,Gonadorelin Acetate,GONA,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.1 mL,20 mg/mL,,,,UD|GONA|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GONA_2MG_40x20_Catalog,GONA_2MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,0.1 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably.
TRUE,UD-0128,Gonadorelin Acetate,GONA,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.1 mL,50 mg/mL,,,,UD|GONA|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,GONA_5MG_40x20_Catalog,GONA_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,0.1 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably.
TRUE,UD-0129,HCG,HCG,2000,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HCG|2000IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HCG_2000IU_40x20_Catalog,HCG_2000IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0130,HCG,HCG,5000,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HCG|5000IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HCG_5000IU_40x20_Catalog,HCG_5000IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0131,HCG,HCG,10000,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HCG|10000IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HCG_10000IU_40x20_Catalog,HCG_10000IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0132,Hexarelin Acetate,HEXARELIN ACETATE,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|HEXARELIN ACETATE|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HEXARELIN_ACETATE_5MG_40x20_Catalog,HEXARELIN_ACETATE_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0133,HGH,HGH,62,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HGH|62IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HGH_62IU_40x20_Catalog,HGH_62IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0134,HGH,HGH,150,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HGH|150IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HGH_150IU_40x20_Catalog,HGH_150IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0135,HGH,HGH,310,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HGH|310IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HGH_310IU_40x20_Catalog,HGH_310IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0136,HGH (Somatropin),HGH,10,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HGH|10IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HGH_10IU_40x20_Catalog,HGH_10IU_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0137,HGH (Somatropin),HGH,24,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HGH|24IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HGH_24IU_40x20_Catalog,HGH_24IU_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0138,HGH (Somatropin),HGH,36,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HGH|36IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HGH_36IU_40x20_Catalog,HGH_36IU_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0139,HGH Fragment 176-191,HF176-191,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HF176-191|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HF176_191_1MG_40x20_Catalog,HF176_191_1MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0140,HGH Fragment 176-191,HF176-191,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HF176-191|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HF176_191_2MG_40x20_Catalog,HF176_191_2MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0141,HGH Fragment 176-191,HF176-191,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HF176-191|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HF176_191_5MG_40x20_Catalog,HF176_191_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0142,HGH Fragment 176-191,HF176-191,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HF176-191|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HF176_191_10MG_40x20_Catalog,HF176_191_10MG_3mL_Website,peptide-master-list / extended list,
